0.0103164	0.00804794	0.234309	0.234674	-1.89555	-0.611319	797.888	2.66193e-06
-0.00300642	0.00780791	0.0896293	0.0900204	1.09984	-1.15805	801.842	2.67622e-06
-0.0115824	0.011302	0.287484	0.28794	-1.28808	-0.235956	791.731	2.64109e-06
0.00861663	-0.00960648	0.175904	0.176378	1.73333	0.604623	807.084	2.69234e-06
0.00684141	-0.011461	0.708799	0.708925	2.33972	-2.25132	805.636	2.68797e-06
-0.0133602	0.00492233	0.387563	0.387824	0.0950877	0.686146	797.231	2.65997e-06
0.00244562	-0.000198017	0.00588029	0.00639212	0.997548	1.27376	799.171	2.666e-06
0.0119513	-0.0140215	0.561626	0.561929	3.16374	1.06869	804.254	2.68308e-06
-0.000108593	-0.0118553	0.284563	0.284811	-2.30135	-1.28011	792.535	2.64486e-06
0.0081851	0.00348231	0.146388	0.146659	-3.68727	1.88559	792.067	2.6441e-06
-0.00934493	-0.0191962	1.37977	1.37994	-1.37935	0.698391	795.354	2.65318e-06
-0.0123357	-0.000850593	0.184043	0.184458	2.3768	-0.311797	804.696	2.68443e-06
-0.0139044	-0.0101263	0.412206	0.412565	-0.995737	1.05677	792.118	2.64253e-06
0.0264554	0.000322623	1.46897	1.46921	-0.717221	1.0334	799.812	2.66798e-06
0.0171044	0.000630887	0.329762	0.330207	2.18939	0.266461	805.471	2.68704e-06
0.00792221	-0.00606314	0.104723	0.105198	-1.58695	-0.971727	797.807	2.66138e-06
0.00254933	-0.00329005	0.0182655	0.0187407	0.943904	0.730805	798.192	2.66554e-06
0.0013493	0.00684157	0.0524444	0.0529084	3.99576	-0.307456	805.727	2.68886e-06
-0.000527197	-0.00613631	0.0408623	0.041327	0.248287	1.06136	800.155	2.67018e-06
0.00359937	0.000459265	0.0292471	0.0294758	1.31827	-1.00834	797.865	2.68215e-06
-0.00185438	-0.0080252	0.0663463	0.0668575	-3.57454	-1.03448	792.247	2.64286e-06
0.00800664	0.000112543	0.13298	0.133222	1.73859	-2.15153	804.735	2.68777e-06
0.0178694	-0.00838366	0.75509	0.755348	-3.07373	0.0137716	791.725	2.64108e-06
-0.00822259	-0.00110959	0.0683942	0.0688975	-0.917555	-1.6471	798.635	2.66416e-06
0.00882821	-0.00840904	0.160925	0.161387	1.04783	-0.57986	801.668	2.67444e-06
-0.00493345	0.00495617	0.0522584	0.0527267	-2.54321	2.26697	790.643	2.63926e-06
0.00024288	0.010572	0.128021	0.128458	3.44139	-2.08463	807.376	2.69344e-06
-0.0192367	0.00649413	0.443088	0.443553	-1.35422	2.15681	793.362	2.64651e-06
0.0175187	0.00180141	0.722028	0.722243	-1.60486	1.08808	797.761	2.66135e-06
